Jun 21 08:27:01 2015,90fd-6105-1a24,c4ca-d997-3190,c4ca-d997-3230
Jun 21 08:27:02 2015,0066-4b5f-6abb,c4ca-d998-48f0,c4ca-d998-5190
Jun 21 08:27:02 2015,147d-c5c1-6706,c4ca-d997-13f0,c4ca-d998-2e10
Jun 21 08:27:07 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-5f30
Jun 21 08:27:09 2015,6477-916a-b048,3ce5-a698-e3f0,3822-d680-db90
Jun 21 08:27:10 2015,f025-b793-6aba,c4ca-d997-6170,c4ca-d998-5590
Jun 21 08:27:14 2015,3cdf-bda4-2514,70f9-6dc9-c5b0,c4ca-d996-f790
Jun 21 08:27:15 2015,38bc-1a20-d723,c4ca-d997-1ec0,c4ca-d996-f9e0
Jun 21 08:27:26 2015,f025-b793-6aba,c4ca-d998-5590,c4ca-d997-5630
Jun 21 08:27:34 2015,0066-4b5f-6abb,c4ca-d998-5190,c4ca-d998-48f0
Jun 21 08:27:36 2015,90fd-6105-1a24,c4ca-d997-5f30,c4ca-d997-3230
Jun 21 08:27:37 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-6130
Jun 21 08:27:37 2015,90fd-6105-1a24,c4ca-d997-6130,c4ca-d997-3230
Jun 21 08:27:40 2015,dc37-140a-ad5e,c4ca-d996-f7f0,c4ca-d996-f9d0
Jun 21 08:27:41 2015,38bc-1a20-d723,c4ca-d996-f9e0,c4ca-d996-fa50
Jun 21 08:27:40 2015,9067-1cf1-2b6e,3822-d67b-e760,3ce5-a696-98b0
Jun 21 08:27:42 2015,f024-75e1-2162,c4ca-d997-3a00,c4ca-d997-1360
Jun 21 08:27:44 2015,f025-b793-6aba,c4ca-d997-5630,c4ca-d997-5650
Jun 21 08:28:08 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-6130
Jun 21 08:28:08 2015,90fd-6105-1a24,c4ca-d997-6130,c4ca-d997-3230
Jun 21 08:28:18 2015,1826-66b0-523b,c4ca-d997-3050,c4ca-d997-6130
Jun 21 08:28:47 2015,6477-916a-b048,3822-d680-db90,3ce5-a697-da10
Jun 21 08:28:54 2015,1826-66b0-523b,c4ca-d997-6130,c4ca-d997-3050
Jun 21 08:28:54 2015,f025-b793-6aba,c4ca-d997-5650,c4ca-d998-5590
Jun 21 08:29:01 2015,80ea-9654-92de,c4ca-d997-3c50,c4ca-d997-3c90
Jun 21 08:29:08 2015,3010-e46b-2e76,c4ca-d998-5190,c4ca-d998-48f0
Jun 21 08:29:12 2015,80ea-9654-92de,c4ca-d997-3c90,c4ca-d997-3990
Jun 21 08:29:16 2015,f025-b793-6aba,c4ca-d998-5590,c4ca-d997-5670
Jun 21 08:29:21 2015,f024-75e1-2162,c4ca-d997-1360,c4ca-d997-1370
Jun 21 08:29:24 2015,a43d-7885-c948,c4ca-d998-3210,c4ca-d997-1dd0
Jun 21 08:29:22 2015,f025-b793-6aba,c4ca-d997-5670,c4ca-d998-5850
Jun 21 08:29:27 2015,a43d-7885-c948,c4ca-d997-1dd0,c4ca-d997-2750
Jun 21 08:29:28 2015,04e5-3610-91db,7425-8a90-9990,7425-8a93-8490
Jun 21 08:29:31 2015,a43d-7885-c948,c4ca-d997-2750,c4ca-d997-2a70
Jun 21 08:29:30 2015,04e5-3610-91db,7425-8a93-8490,7425-8a90-9990
Jun 21 08:29:31 2015,f025-b793-6aba,c4ca-d998-5850,c4ca-d998-5590
Jun 21 08:29:34 2015,a43d-7885-c948,c4ca-d997-2a70,c4ca-d997-1dd0
Jun 21 08:29:36 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-30b0
Jun 21 08:29:37 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-3230
Jun 21 08:29:50 2015,0026-c782-d4e6,c4ca-d997-3350,c4ca-d997-5490
Jun 21 08:29:51 2015,80ea-9654-92de,c4ca-d997-3990,c4ca-d997-3bf0
Jun 21 08:29:55 2015,0026-c782-d4e6,c4ca-d997-5490,c4ca-d997-3350
Jun 21 08:29:59 2015,38bc-1a15-aa8b,70f9-6dc9-de90,c4ca-d996-f990
Jun 21 08:30:09 2015,1826-66b0-523b,c4ca-d997-3050,c4ca-d997-61f0
Jun 21 08:30:20 2015,a43d-7885-c948,c4ca-d997-1dd0,c4ca-d997-2750
Jun 21 08:30:36 2015,a43d-7885-c948,c4ca-d997-2750,c4ca-d997-5010
Jun 21 08:30:43 2015,0026-c782-d4e6,c4ca-d997-3350,c4ca-d997-5490
Jun 21 08:30:46 2015,0026-c782-d4e6,c4ca-d997-5490,c4ca-d997-3610
Jun 21 08:31:03 2015,3cdf-bda4-2514,c4ca-d996-f790,c4ca-d997-30b0
Jun 21 08:31:15 2015,3010-e46b-2e76,c4ca-d998-48f0,c4ca-d998-5190
Jun 21 08:31:18 2015,dc37-140a-ad5e,c4ca-d996-f9d0,c4ca-d997-1f30
Jun 21 08:31:18 2015,6477-916a-b048,3ce5-a697-da10,3822-d680-db90
Jun 21 08:31:23 2015,f025-b7e2-1330,7425-8a92-8230,c4ca-d997-25a0
Jun 21 08:31:33 2015,a43d-7885-c948,c4ca-d997-5010,c4ca-d997-25b0
Jun 21 08:31:36 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-30b0
Jun 21 08:31:36 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-19d0
Jun 21 08:31:41 2015,90fd-6105-1a24,c4ca-d997-19d0,c4ca-d997-31b0
Jun 21 08:31:48 2015,3cdf-bda4-2514,c4ca-d997-30b0,c4ca-d997-1b50
Jun 21 08:31:49 2015,cc3a-6137-fec1,c4ca-d997-1710,c4ca-d996-fcb0
Jun 21 08:31:53 2015,90fd-6105-1a24,c4ca-d997-31b0,c4ca-d997-3230
Jun 21 08:31:53 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-30b0
Jun 21 08:31:55 2015,a43d-7885-c948,c4ca-d997-25b0,c4ca-d997-5110
Jun 21 08:31:59 2015,dc37-140a-ad5e,c4ca-d997-1f30,c4ca-d996-f9d0
Jun 21 08:32:04 2015,f025-b793-6aba,c4ca-d998-5590,c4ca-d997-04f0
Jun 21 08:32:13 2015,3cdf-bda4-2514,c4ca-d997-1b50,c4ca-d998-28d0
Jun 21 08:32:16 2015,f025-b793-6aba,c4ca-d997-04f0,c4ca-d998-2ef0
Jun 21 08:32:24 2015,80cf-4152-735c,7425-8a92-3cd0,7425-8a90-9b00
Jun 21 08:32:29 2015,1826-66b0-523b,c4ca-d997-61f0,c4ca-d997-2750
Jun 21 08:32:32 2015,f025-b793-6aba,c4ca-d998-2ef0,c4ca-d998-30b0
Jun 21 08:32:33 2015,646c-b210-08ef,c4ca-d998-2c90,c4ca-d997-58c0
Jun 21 08:32:37 2015,cc3a-6137-fec1,c4ca-d996-fcb0,c4ca-d998-22a0
Jun 21 08:32:41 2015,3cdf-bda4-2514,c4ca-d998-28d0,c4ca-d998-3210
Jun 21 08:32:44 2015,1826-66b0-523b,c4ca-d997-2750,c4ca-d998-3210
Jun 21 08:32:53 2015,889b-3959-aac4,c4ca-d997-31d0,c4ca-d997-30d0
Jun 21 08:32:52 2015,80cf-4152-735c,7425-8a90-9b00,5866-ba64-cbf0
Jun 21 08:33:05 2015,f025-b793-6aba,c4ca-d998-30b0,c4ca-d998-3070
Jun 21 08:33:10 2015,889b-3959-aac4,c4ca-d997-30d0,c4ca-d997-3030
Jun 21 08:33:24 2015,889b-3959-aac4,c4ca-d997-3030,c4ca-d997-3690
Jun 21 08:33:37 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-3230
Jun 21 08:33:38 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-6150
Jun 21 08:33:40 2015,f025-b793-6aba,c4ca-d998-3070,c4ca-d998-31f0
Jun 21 08:33:50 2015,90fd-6105-1a24,c4ca-d997-6150,c4ca-d997-19d0
Jun 21 08:33:51 2015,f025-b793-6aba,c4ca-d998-31f0,c4ca-d998-3170
Jun 21 08:34:14 2015,90fd-6105-1a24,c4ca-d997-19d0,c4ca-d997-30b0
Jun 21 08:34:13 2015,f025-b793-6aba,c4ca-d998-3170,c4ca-d998-35d0
Jun 21 08:34:16 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-6150
Jun 21 08:34:47 2015,80cf-4152-735c,5866-ba64-cbf0,7425-8a93-8330
Jun 21 08:35:07 2015,889b-3959-aac4,c4ca-d997-3690,c4ca-d997-32f0
Jun 21 08:35:28 2015,90fd-6105-1a24,c4ca-d997-6150,c4ca-d997-30b0
Jun 21 08:35:32 2015,2008-edc0-e2ac,c4ca-d997-1370,c4ca-d998-2db0
Jun 21 08:35:50 2015,1859-368d-c719,7425-8a90-9b00,7425-8a93-8490
Jun 21 08:35:55 2015,3402-8620-ed60,c4ca-d998-5190,c4ca-d998-48f0
Jun 21 08:36:08 2015,80ea-9654-92de,c4ca-d997-3bf0,c4ca-d997-3be0
Jun 21 08:36:10 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-6150
Jun 21 08:36:12 2015,1859-368d-c719,7425-8a93-8490,7425-8a92-ce90
Jun 21 08:36:30 2015,6021-c033-38c0,7425-8a92-a580,c4ca-d997-18b0
Jun 21 08:36:32 2015,1859-368d-c719,7425-8a92-ce90,7425-8a92-4460
Jun 21 08:36:35 2015,8c2d-aa43-4b13,c4ca-d998-5110,c4ca-d998-49b0
Jun 21 08:36:37 2015,90fd-6105-1a24,c4ca-d997-6150,c4ca-d997-3230
Jun 21 08:36:40 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-30b0
Jun 21 08:37:10 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-3230
Jun 21 08:37:12 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-30b0
Jun 21 08:37:12 2015,1859-368d-c719,7425-8a92-4460,7425-8a90-93f0
Jun 21 08:37:38 2015,38bc-1a15-aa8b,c4ca-d997-4f30,c4ca-d997-37d0
Jun 21 08:37:51 2015,0066-4b5f-6abb,c4ca-d998-48f0,c4ca-d998-5190
Jun 21 08:37:54 2015,38bc-1a15-aa8b,c4ca-d997-37d0,c4ca-d998-3750
Jun 21 08:37:53 2015,0066-4b5f-6abb,c4ca-d998-5190,c4ca-d998-48f0
Jun 21 08:38:07 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-6150
Jun 21 08:38:12 2015,1859-36b2-e7ec,7425-8a92-cd60,7425-8a92-3cd0
Jun 21 08:39:03 2015,1859-36b2-e7ec,7425-8a92-3cd0,7425-8a92-cd60
Jun 21 08:39:31 2015,1859-36b2-e7ec,7425-8a92-cd60,7425-8a92-9580
Jun 21 08:39:41 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-3230
Jun 21 08:39:41 2015,90fd-6105-1a24,c4ca-d997-6150,c4ca-d997-30b0
Jun 21 08:39:46 2015,1859-36b2-e7ec,7425-8a92-9580,7425-8a92-cc90
Jun 21 08:39:52 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-6130
Jun 21 08:40:00 2015,3010-e46b-2e76,c4ca-d998-48e0,c4ca-d998-48f0
Jun 21 08:40:21 2015,90fd-6105-1a24,c4ca-d997-6130,c4ca-d997-3230
Jun 21 08:40:31 2015,1859-368d-c719,7425-8a90-93f0,5866-ba64-cbf0
Jun 21 08:40:32 2015,1859-3686-b1fd,c4ca-d998-4a10,c4ca-d997-5650
Jun 21 08:40:36 2015,3cab-8e55-8842,c4ca-d997-4fb0,c4ca-d998-3550
Jun 21 08:40:42 2015,3cab-8e55-8842,c4ca-d998-3550,c4ca-d997-3b80
Jun 21 08:40:43 2015,3cab-8e55-8842,c4ca-d997-3b80,c4ca-d997-34d0
Jun 21 08:40:54 2015,2008-edc0-e2ac,c4ca-d997-1290,c4ca-d997-0db0
Jun 21 08:41:20 2015,b8b4-2ec1-7e34,c4ca-d997-4f10,c4ca-d997-52d0
Jun 21 08:41:45 2015,9c99-a06f-4216,c4ca-d997-3d70,c4ca-d997-3d60
Jun 21 08:42:08 2015,7451-ba31-3874,5866-ba64-cbf0,c4ca-d997-9570
Jun 21 08:42:14 2015,7451-ba31-3874,c4ca-d997-9570,7425-8a92-9b80
Jun 21 08:42:23 2015,b8b4-2ec1-7e34,c4ca-d997-52d0,c4ca-d997-2630
Jun 21 08:42:26 2015,7451-ba31-3874,7425-8a92-9b80,5866-ba64-cbf0
Jun 21 08:42:43 2015,0025-fa70-8bb5,c4ca-d997-1dd0,c4ca-d997-5010
Jun 21 08:42:57 2015,3010-e46b-2e76,c4ca-d998-48f0,c4ca-d998-5190
Jun 21 08:43:10 2015,7451-ba31-3874,5866-ba64-cbf0,c4ca-d997-9890
Jun 21 08:43:17 2015,7451-ba31-3874,c4ca-d997-9890,5866-ba64-cbf0
Jun 21 08:43:20 2015,7451-ba31-3874,5866-ba64-cbf0,7425-8a92-9b80
Jun 21 08:43:23 2015,7451-ba31-3874,7425-8a92-9b80,c4ca-d997-9890
Jun 21 08:43:26 2015,7451-ba31-3874,c4ca-d997-9890,7425-8a92-9b80
Jun 21 08:43:37 2015,b8b4-2ec1-7e34,c4ca-d997-2630,c4ca-d997-31b0
Jun 21 08:43:41 2015,7451-ba31-3874,7425-8a92-9b80,c4ca-d997-9890
Jun 21 08:43:44 2015,3010-e46b-2e76,c4ca-d998-5190,c4ca-d998-48e0
Jun 21 08:44:21 2015,7451-ba31-3874,c4ca-d997-9890,5866-ba64-cbf0
Jun 21 08:44:33 2015,3cab-8e55-8842,c4ca-d997-34d0,c4ca-d996-fc30
Jun 21 08:44:47 2015,7451-ba31-3874,5866-ba64-cbf0,7425-8a90-92e0
Jun 21 08:44:49 2015,cc3a-61dd-b4d8,c4ca-d997-6cb0,c4ca-d998-56f0
Jun 21 08:44:50 2015,7451-ba31-3874,7425-8a90-92e0,c4ca-d997-9570
Jun 21 08:44:59 2015,646c-b210-08ef,c4ca-d997-58c0,c4ca-d998-3350
Jun 21 08:45:00 2015,2424-0e91-703f,c4ca-d997-58c0,c4ca-d998-2f90
Jun 21 08:45:14 2015,cc3a-61dd-b4d8,c4ca-d998-56f0,c4ca-d998-4fa0
Jun 21 08:45:18 2015,b8b4-2ec1-7e34,c4ca-d997-31b0,c4ca-d997-3150
Jun 21 08:45:18 2015,b09f-ba3f-e2ad,c4ca-d997-9830,c4ca-d998-2530
Jun 21 08:45:24 2015,38bc-1a1d-2275,3822-d681-46a0,7425-8a92-cd60
Jun 21 08:45:26 2015,cc3a-61dd-b4d8,c4ca-d998-4fa0,c4ca-d997-5760
Jun 21 08:45:41 2015,b8b4-2ec1-7e34,c4ca-d997-3150,c4ca-d998-4790
Jun 21 08:45:46 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-30b0
Jun 21 08:45:47 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-6150
Jun 21 08:45:48 2015,cc3a-61dd-b4d8,c4ca-d997-5760,c4ca-d997-5a00
Jun 21 08:45:49 2015,b09f-ba3f-e2ad,c4ca-d998-2530,c4ca-d997-90b0
Jun 21 08:45:51 2015,90fd-6105-1a24,c4ca-d997-6150,c4ca-d997-30a0
Jun 21 08:46:09 2015,7451-ba31-3874,c4ca-d997-9570,7425-8a92-9b80
Jun 21 08:46:11 2015,38bc-1a1d-2275,7425-8a92-cd60,5866-ba64-cbf0
Jun 21 08:46:12 2015,9018-7cf9-3e86,c4ca-d998-2ef0,c4ca-d998-3130
Jun 21 08:46:14 2015,90fd-6105-1a24,c4ca-d997-30a0,c4ca-d997-3230
Jun 21 08:46:16 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-31b0
Jun 21 08:46:15 2015,7451-ba31-3874,7425-8a92-9b80,c4ca-d997-9570
Jun 21 08:46:17 2015,90fd-6105-1a24,c4ca-d997-31b0,c4ca-d997-6150
Jun 21 08:46:19 2015,b8b4-2ec1-7e34,c4ca-d998-4790,c4ca-d998-5150
Jun 21 08:46:20 2015,7451-ba31-3874,c4ca-d997-9570,5866-ba64-cbf0
Jun 21 08:46:24 2015,9018-7cf9-3e86,c4ca-d998-3130,c4ca-d998-56a0
Jun 21 08:46:29 2015,7451-ba31-3874,5866-ba64-cbf0,7425-8a90-9ba0
Jun 21 08:46:29 2015,cc3a-61dd-b4d8,c4ca-d997-5a00,c4ca-d997-6b50
Jun 21 08:46:32 2015,38bc-1a1d-2275,5866-ba64-cbf0,7425-8a93-8490
Jun 21 08:46:36 2015,3010-e46b-2e76,c4ca-d998-48e0,c4ca-d998-5190
Jun 21 08:46:45 2015,90fd-6105-1a24,c4ca-d997-6150,c4ca-d997-3230
Jun 21 08:46:46 2015,0025-fa70-8bb5,c4ca-d997-5010,c4ca-d997-0ef0
Jun 21 08:46:49 2015,889b-3959-aac4,c4ca-d997-32f0,c4ca-d997-34d0
Jun 21 08:46:49 2015,3010-e46b-2e76,c4ca-d998-5190,c4ca-d998-48e0
Jun 21 08:46:55 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-6150
Jun 21 08:46:57 2015,1c1a-c032-fcc3,c4ca-d997-1a20,c4ca-d997-17a0
Jun 21 08:47:02 2015,3010-e46b-2e76,c4ca-d998-48e0,c4ca-d998-5190
Jun 21 08:47:20 2015,1c1a-c032-fcc3,c4ca-d997-17a0,c4ca-d997-17b0
Jun 21 08:47:25 2015,5c95-ae41-d966,c4ca-d997-3c70,c4ca-d997-32f0
Jun 21 08:47:24 2015,9018-7cf9-3e86,c4ca-d998-56a0,c4ca-d997-6c70
Jun 21 08:47:30 2015,889b-3959-aac4,c4ca-d997-34d0,c4ca-d997-3190
Jun 21 08:47:55 2015,90fd-6105-1a24,c4ca-d997-6150,c4ca-d997-3150
Jun 21 08:47:56 2015,90fd-6105-1a24,c4ca-d997-3150,c4ca-d997-30b0
Jun 21 08:47:57 2015,9018-7cf9-3e86,c4ca-d997-6c70,c4ca-d997-6430
Jun 21 08:48:07 2015,38bc-1aa1-dd96,c4ca-d997-5e50,c4ca-d997-9670
Jun 21 08:48:12 2015,e0b9-a51f-c652,c4ca-d997-1f30,c4ca-d996-f9d0
Jun 21 08:48:17 2015,9018-7cf9-3e86,c4ca-d997-6430,c4ca-d998-5590
Jun 21 08:48:40 2015,9018-7c00-a8fc,c4ca-d998-4550,c4ca-d998-4930
Jun 21 08:48:52 2015,1c1a-c032-fcc3,c4ca-d997-17b0,c4ca-d996-ff30
Jun 21 08:49:07 2015,9018-7c00-a8fc,c4ca-d998-4930,c4ca-d998-5190
Jun 21 08:49:23 2015,0025-fa70-8bb5,c4ca-d997-0ef0,c4ca-d998-3af0
Jun 21 08:49:27 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-6130
Jun 21 08:49:28 2015,90fd-6105-1a24,c4ca-d997-6130,c4ca-d997-19d0
Jun 21 08:49:29 2015,90fd-6105-1a24,c4ca-d997-19d0,c4ca-d997-3150
Jun 21 08:49:32 2015,90fd-6105-1a24,c4ca-d997-3150,c4ca-d997-3230
Jun 21 08:49:34 2015,9018-7c00-a8fc,c4ca-d998-5190,c4ca-d998-4930
Jun 21 08:50:05 2015,a43d-7801-e623,c4ca-d997-3ad0,c4ca-d997-9910
Jun 21 08:50:10 2015,80cf-4152-735c,7425-8a93-8330,c4ca-d996-f490
Jun 21 08:50:26 2015,a43d-7801-e623,c4ca-d997-9910,c4ca-d997-5f90
Jun 21 08:50:31 2015,0025-fa70-8bb5,c4ca-d998-3af0,c4ca-d998-3c10
Jun 21 08:50:42 2015,9067-1c0c-30dc,c4ca-d998-22f0,c4ca-d997-0c30
Jun 21 08:50:54 2015,9018-7c00-a8fc,c4ca-d998-4930,c4ca-d998-4550
Jun 21 08:50:58 2015,a43d-7801-e623,c4ca-d997-5f90,c4ca-d997-14f0
Jun 21 08:51:01 2015,5cf8-a131-54da,7425-8a92-c990,7425-8a92-8230
Jun 21 08:51:03 2015,80cf-4152-735c,c4ca-d996-f490,3822-d67a-bbb0
Jun 21 08:51:06 2015,8c34-fd8c-7452,c4ca-d998-3210,c4ca-d997-2750
Jun 21 08:51:31 2015,9067-1c0c-30dc,c4ca-d997-0c30,c4ca-d997-16b0
Jun 21 08:51:43 2015,a43d-7801-e623,c4ca-d997-14f0,c4ca-d997-1590
Jun 21 08:52:05 2015,38bc-1aaf-9592,c4ca-d998-49b0,c4ca-d998-5110
Jun 21 08:52:12 2015,8c34-fd8c-7452,c4ca-d997-2750,c4ca-d997-5010
Jun 21 08:52:12 2015,80cf-4152-735c,3822-d67a-bbb0,7425-8a92-43d0
Jun 21 08:52:35 2015,9018-7c00-a8fc,c4ca-d998-4550,c4ca-d998-5190
Jun 21 08:52:38 2015,8c34-fd8c-7452,c4ca-d997-5010,c4ca-d997-25b0
Jun 21 08:52:59 2015,ac38-702a-d9ab,7425-8a93-8330,3ce5-a699-b230
Jun 21 08:53:24 2015,ac38-702a-d9ab,3ce5-a699-b230,3ce5-a699-a2f0
Jun 21 08:53:30 2015,b8b4-2ec1-7e34,c4ca-d998-5150,c4ca-d996-fdb0
Jun 21 08:53:31 2015,ac38-702a-d9ab,3ce5-a699-a2f0,3ce5-a699-a460
Jun 21 08:53:47 2015,ac38-702a-d9ab,3ce5-a699-a460,7425-8a92-cd60
Jun 21 08:53:48 2015,f8a4-5f31-af00,c4ca-d998-5590,c4ca-d997-61d0
Jun 21 08:53:54 2015,8c34-fd8c-7452,c4ca-d997-25b0,c4ca-d997-19d0
Jun 21 08:54:04 2015,889b-3959-aac4,c4ca-d997-3190,c4ca-d997-3050
Jun 21 08:54:06 2015,8c34-fd8c-7452,c4ca-d997-19d0,c4ca-d998-3550
Jun 21 08:54:06 2015,5032-7558-16fd,c4ca-d996-f570,c4ca-d998-2c30
Jun 21 08:54:14 2015,1c1a-c032-fcc3,c4ca-d996-ff30,c4ca-d996-fb10
Jun 21 08:54:19 2015,8c34-fd8c-7452,c4ca-d998-3550,c4ca-d997-2630
Jun 21 08:54:20 2015,b430-5201-d3f0,c4ca-d997-5650,c4ca-d998-5590
Jun 21 08:54:30 2015,ac38-702a-d9ab,7425-8a92-cd60,3ce5-a699-5bf0
Jun 21 08:54:38 2015,ac38-702a-d9ab,3ce5-a699-5bf0,3822-d67b-0670
Jun 21 08:54:43 2015,1c1a-c032-fcc3,c4ca-d996-fb10,c4ca-d996-ff30
Jun 21 08:54:43 2015,f429-8171-120c,c4ca-d997-74f0,c4ca-d997-7450
Jun 21 08:54:45 2015,582a-f786-5afe,c4ca-d996-ff30,c4ca-d998-58f0
Jun 21 08:54:47 2015,8c34-fd8c-7452,c4ca-d997-2630,c4ca-d997-3150
Jun 21 08:55:12 2015,486b-2c02-1822,c4ca-d997-2c10,c4ca-d997-2c00
Jun 21 08:55:13 2015,cc3a-6177-c36e,c4ca-d997-2c50,c4ca-d997-25b0
Jun 21 08:55:19 2015,68df-dd9a-b954,c4ca-d998-4a00,c4ca-d998-48a0
Jun 21 08:55:24 2015,486b-2c02-1822,c4ca-d997-2c00,c4ca-d998-3d40
Jun 21 08:55:32 2015,3010-e46b-2e76,c4ca-d998-5190,c4ca-d998-48f0
Jun 21 08:55:32 2015,b430-5201-d3f0,c4ca-d998-5590,c4ca-d997-95d0
Jun 21 08:55:42 2015,8c34-fd8c-7452,c4ca-d997-3150,c4ca-d996-f990
Jun 21 08:55:47 2015,cc3a-6177-c36e,c4ca-d997-25b0,c4ca-d997-52d0
Jun 21 08:56:06 2015,cc3a-6177-c36e,c4ca-d997-52d0,c4ca-d997-2550
Jun 21 08:56:11 2015,b430-5201-d3f0,c4ca-d997-95d0,c4ca-d998-5370
Jun 21 08:56:22 2015,486b-2c02-1822,c4ca-d998-3d40,c4ca-d997-2c10
Jun 21 08:56:52 2015,b430-5201-d3f0,c4ca-d998-5370,c4ca-d997-6010
Jun 21 08:56:59 2015,0066-4b5f-6abb,c4ca-d998-48f0,c4ca-d998-5190
Jun 21 08:57:01 2015,f0f6-1c1f-d959,7425-8a92-9810,7425-8a92-cd60
Jun 21 08:57:04 2015,0066-4b5f-6abb,c4ca-d998-5190,c4ca-d998-48f0
Jun 21 08:57:27 2015,087a-4ca1-310f,c4ca-d997-5870,c4ca-d997-5810
Jun 21 08:57:27 2015,8c34-fd8c-7452,c4ca-d996-f990,c4ca-d997-3150
Jun 21 08:57:25 2015,88e3-ab57-7998,c4ca-d998-5670,c4ca-d997-18b0
Jun 21 08:57:31 2015,3402-8620-ed60,c4ca-d998-48f0,c4ca-d998-5190
Jun 21 08:57:33 2015,94db-c9c5-1236,7425-8a93-6cd0,c4ca-d997-0630
Jun 21 08:57:42 2015,8c34-fd8c-7452,c4ca-d997-3150,c4ca-d997-31b0
Jun 21 08:57:47 2015,14f6-5a9d-34c3,7425-8a90-9b00,7425-8a90-9910
Jun 21 08:57:52 2015,88e3-ab57-7998,c4ca-d997-18b0,c4ca-d997-1070
Jun 21 08:57:57 2015,8c34-fd8c-7452,c4ca-d997-31b0,c4ca-d996-f7f0
Jun 21 08:58:00 2015,14f6-5a9d-34c3,7425-8a90-9910,7425-8a92-4460
Jun 21 08:58:03 2015,68df-dd9a-b954,c4ca-d998-48a0,c4ca-d998-4a10
Jun 21 08:58:07 2015,8c34-fd8c-7452,c4ca-d996-f7f0,7425-8a92-4130
Jun 21 08:58:06 2015,14f6-5a9d-34c3,7425-8a92-4460,7425-8a92-ce90
Jun 21 08:58:11 2015,8c34-fd8c-7452,7425-8a92-4130,c4ca-d996-f7f0
Jun 21 08:58:14 2015,88e3-ab57-7998,c4ca-d997-1070,7425-8a92-ce90
Jun 21 08:58:29 2015,90fd-6105-1a24,c4ca-d997-3230,c4ca-d997-30b0
Jun 21 08:58:30 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-3150
Jun 21 08:58:30 2015,80cf-4152-735c,7425-8a92-43d0,7425-8a90-9430
Jun 21 08:58:34 2015,90fd-6105-1a24,c4ca-d997-3150,c4ca-d997-6130
Jun 21 08:58:31 2015,14f6-5a9d-34c3,7425-8a92-ce90,c4ca-d997-0e90
Jun 21 08:58:36 2015,90fd-6105-1a24,c4ca-d997-3220,c4ca-d997-30b0
Jun 21 08:58:36 2015,90fd-6105-1a24,c4ca-d997-6130,c4ca-d997-3220
Jun 21 08:58:38 2015,b430-5201-d3f0,c4ca-d997-6010,c4ca-d997-7430
Jun 21 08:58:57 2015,3010-e46b-2e76,c4ca-d998-48f0,c4ca-d998-48e0
Jun 21 08:59:01 2015,90fd-6105-1a24,c4ca-d997-30b0,c4ca-d997-5f30
Jun 21 08:59:03 2015,90fd-6105-1a24,c4ca-d997-5f30,c4ca-d997-31b0
Jun 21 08:59:05 2015,90fd-6105-1a24,c4ca-d997-19d0,c4ca-d997-30b0
Jun 21 08:59:05 2015,90fd-6105-1a24,c4ca-d997-31b0,c4ca-d997-19d0
Jun 21 08:59:06 2015,8c34-fd8c-7452,c4ca-d996-f7f0,c4ca-d998-53f0
Jun 21 08:59:07 2015,3010-e46b-2e76,c4ca-d998-48e0,c4ca-d998-5190
Jun 21 08:59:07 2015,88e3-ab57-7998,7425-8a92-ce90,7425-8a92-9b80
Jun 21 08:59:29 2015,80ea-9654-92de,c4ca-d997-3be0,c4ca-d997-33f0
Jun 21 08:59:34 2015,80ea-9654-92de,c4ca-d997-33f0,c4ca-d997-3810
Jun 21 08:59:40 2015,a43d-7837-c628,7425-8a92-c910,c4ca-d998-3210
Jun 21 08:59:40 2015,14f6-5a9d-34c3,c4ca-d997-0e90,c4ca-d997-18b0
Jun 21 08:59:47 2015,8c34-fd8c-7452,c4ca-d998-53f0,c4ca-d997-5ad0
Jun 21 08:59:45 2015,80cf-4152-735c,7425-8a90-9430,c4ca-d996-f490
